edad,AniosDireccion,Gastocoche,Aniosempleo,Aniosresiden,ingres,ingres_pred,segmento
39.0,3.0,15.3,4.0,1.0,30.0,30.719808271783368,Bajo
63.0,1.0,5.5,6.0,2.0,11.0,11.25828024147254,Muy Bajo
35.0,11.0,52.1,9.0,2.0,106.0,104.14100825031036,Muy Alto
52.0,8.0,29.7,12.0,1.0,60.0,59.47444905310147,Alto
50.0,9.0,37.5,7.0,1.0,75.0,75.0213071174557,Alto
57.0,10.0,65.1,29.0,1.0,130.0,130.13733051547567,Muy Alto
20.0,1.0,7.0,4.0,4.0,14.0,14.205315427640436,Muy Bajo
22.0,3.0,12.5,1.0,3.0,26.0,25.1442658895657,Muy Bajo
19.0,0.0,8.5,0.0,2.0,17.0,17.139198715690686,Muy Bajo
28.0,6.0,14.5,7.0,1.0,29.0,29.09202683889811,Bajo
46.0,15.0,18.9,4.0,1.0,39.0,37.87261460311657,Medio
26.0,2.0,11.9,2.0,3.0,22.0,23.96153403344599,Muy Bajo
38.0,18.0,36.5,20.0,4.0,74.0,73.0664374316134,Alto
62.0,9.0,65.1,29.0,1.0,130.0,130.15243761893942,Muy Alto
53.0,11.0,65.1,25.0,1.0,130.0,130.11817136201,Muy Alto
34.0,15.0,23.2,2.0,5.0,46.0,46.530605983934805,Medio
20.0,0.0,10.8,0.0,1.0,21.0,21.703427263557884,Muy Bajo
34.0,13.0,26.7,5.0,1.0,53.0,53.41786367047667,Medio
41.0,5.0,65.1,16.0,2.0,130.0,130.12702450033132,Muy Alto
31.0,3.0,24.3,7.0,1.0,49.0,48.663896887386876,Medio
51.0,31.0,65.1,28.0,1.0,130.0,130.0418163200602,Muy Alto
69.0,31.0,65.1,29.0,4.0,130.0,130.16541927548374,Muy Alto
69.0,24.0,10.7,16.0,2.0,22.0,21.574911485557422,Muy Bajo
30.0,2.0,49.1,5.0,3.0,96.0,98.19922087356679,Muy Alto
52.0,29.0,16.5,11.0,2.0,34.0,33.082085464624434,Bajo
25.0,3.0,6.3,0.0,1.0,13.0,12.72451785609903,Muy Bajo
52.0,20.0,27.5,20.0,2.0,55.0,55.0786736445243,Alto
61.0,4.0,16.0,6.0,4.0,32.0,32.24686905555442,Bajo
28.0,1.0,17.6,1.0,4.0,35.0,35.368460508543585,Bajo
47.0,15.0,18.0,3.0,5.0,36.0,36.18611816967261,Bajo
39.0,1.0,39.4,12.0,3.0,78.0,78.88029905493008,Alto
35.0,10.0,22.1,0.0,1.0,45.0,44.245492545182074,Medio
29.0,3.0,24.0,2.0,3.0,50.0,48.1072033432696,Medio
52.0,25.0,14.0,3.0,1.0,29.0,28.06947606028397,Bajo
36.0,7.0,19.1,6.0,4.0,38.0,38.364318765229335,Medio
27.0,7.0,11.8,2.0,2.0,24.0,23.717978099355598,Muy Bajo
38.0,17.0,26.1,3.0,4.0,52.0,52.292681257537836,Medio
40.0,21.0,24.0,9.0,4.0,49.0,48.10127854787705,Medio
32.0,10.0,14.5,9.0,1.0,30.0,29.0888885082788,Bajo
26.0,4.0,5.9,1.0,5.0,12.0,12.034980074013031,Muy Bajo
42.0,7.0,65.1,18.0,3.0,130.0,130.1519178768801,Muy Alto
29.0,7.0,17.8,4.0,4.0,35.0,35.75152803844948,Bajo
42.0,14.0,65.1,23.0,2.0,130.0,130.10586017832262,Muy Alto
37.0,1.0,29.0,11.0,3.0,59.0,58.1234337083229,Alto
44.0,5.0,31.4,11.0,2.0,64.0,62.885408116872455,Alto
43.0,24.0,48.3,16.0,3.0,98.0,96.56544535227823,Muy Alto
38.0,1.0,17.8,7.0,2.0,36.0,35.74524968836019,Bajo
41.0,3.0,42.7,12.0,4.0,87.0,85.48867542799653,Alto
25.0,5.0,16.5,2.0,3.0,33.0,33.12602050143024,Bajo
28.0,7.0,19.1,1.0,5.0,39.0,38.36552998739117,Medio
31.0,2.0,31.6,12.0,4.0,62.0,63.32248341258074,Alto
56.0,31.0,34.0,7.0,2.0,69.0,67.99431593700655,Alto
36.0,13.0,17.5,2.0,1.0,35.0,35.061187594728935,Bajo
34.0,0.0,7.3,3.0,5.0,15.0,14.864868076101073,Muy Bajo
30.0,1.0,23.4,10.0,1.0,48.0,46.87828913159234,Medio
24.0,4.0,7.8,0.0,5.0,16.0,15.819899138989094,Muy Bajo
26.0,1.0,12.3,3.0,2.0,24.0,24.73790521303037,Muy Bajo
37.0,5.0,65.1,16.0,2.0,130.0,130.1180017969461,Muy Alto
29.0,6.0,18.5,4.0,4.0,37.0,37.15204368041403,Medio
30.0,10.0,58.1,6.0,4.0,114.0,116.15471252540189,Muy Alto
50.0,16.0,65.1,26.0,1.0,130.0,130.09383764477232,Muy Alto
31.0,10.0,31.1,1.0,3.0,63.0,62.24973257373196,Alto
40.0,18.0,33.2,7.0,4.0,67.0,66.46606749070358,Alto
46.0,1.0,31.4,10.0,1.0,62.0,62.87651614778903,Alto
36.0,14.0,19.5,13.0,2.0,39.0,39.09238045348613,Medio
54.0,28.0,25.8,9.0,3.0,53.0,51.670396299455064,Medio
34.0,4.0,21.0,2.0,4.0,43.0,42.155993208515696,Medio
40.0,7.0,27.0,1.0,1.0,56.0,54.04664245269885,Medio
30.0,9.0,12.6,2.0,1.0,25.0,25.28616001245311,Muy Bajo
43.0,3.0,27.7,0.0,1.0,56.0,55.46383436343676,Alto
34.0,11.0,18.0,12.0,1.0,35.0,36.07773651878736,Bajo
40.0,9.0,44.3,20.0,1.0,89.0,88.58706624025697,Alto
47.0,23.0,65.1,27.0,1.0,130.0,130.06184647907025,Muy Alto
64.0,4.0,7.3,1.0,2.0,15.0,14.83264573290953,Muy Bajo
27.0,0.0,11.8,5.0,5.0,22.0,23.830933822094945,Muy Bajo
48.0,10.0,65.1,26.0,3.0,130.0,130.166581210958,Muy Alto
35.0,16.0,28.4,11.0,1.0,57.0,56.810048705463245,Alto
62.0,31.0,35.8,14.0,3.0,71.0,71.63751044415906,Alto
69.0,3.0,4.2,0.0,2.0,9.0,8.660848126382053,Muy Bajo
50.0,13.0,65.1,23.0,5.0,130.0,130.2091581680532,Muy Alto
45.0,22.0,64.7,16.0,3.0,130.0,129.29999336787955,Muy Alto
48.0,12.0,15.6,3.0,1.0,32.0,31.302654012448116,Bajo
59.0,9.0,19.5,3.0,2.0,39.0,39.147635304491345,Medio
47.0,17.0,13.7,0.0,2.0,28.0,27.51265785916664,Bajo
25.0,1.0,10.9,1.0,3.0,21.0,21.96626312503781,Muy Bajo
52.0,23.0,50.0,22.0,2.0,98.0,99.96384940472132,Muy Alto
31.0,11.0,15.0,8.0,3.0,30.0,30.13314326188953,Bajo
31.0,2.0,26.5,3.0,4.0,52.0,53.13242920022903,Medio
52.0,31.0,23.1,6.0,1.0,45.0,46.20816443979811,Medio
49.0,29.0,65.1,28.0,1.0,130.0,130.0449624168319,Muy Alto
41.0,4.0,28.7,13.0,2.0,57.0,57.49840270809352,Alto
48.0,18.0,28.6,10.0,2.0,59.0,57.25633280284788,Alto
40.0,6.0,10.4,8.0,2.0,20.0,20.967218362897427,Muy Bajo
41.0,13.0,31.9,20.0,5.0,66.0,63.94126105002873,Alto
24.0,5.0,23.6,1.0,1.0,47.0,47.23430120149357,Medio
49.0,28.0,61.2,20.0,3.0,122.0,122.30891686305813,Muy Alto
31.0,2.0,28.8,9.0,3.0,57.0,57.703863661022346,Alto
52.0,23.0,14.2,3.0,1.0,29.0,28.476186913814708,Bajo
69.0,15.0,14.8,10.0,2.0,30.0,29.78050321873562,Bajo
56.0,12.0,65.1,27.0,1.0,130.0,130.1242635282409,Muy Alto
48.0,29.0,48.4,27.0,1.0,98.0,96.72017048647959,Muy Alto
42.0,15.0,35.9,6.0,2.0,73.0,71.81342647954165,Alto
53.0,5.0,39.6,14.0,1.0,82.0,79.24448831535494,Alto
29.0,4.0,9.5,6.0,3.0,20.0,19.17831047757212,Muy Bajo
67.0,31.0,17.7,19.0,1.0,36.0,35.48805774970699,Bajo
53.0,24.0,62.2,7.0,2.0,125.0,124.28088009345444,Muy Alto
47.0,16.0,59.1,24.0,5.0,122.0,118.220879747288,Muy Alto
50.0,0.0,65.1,21.0,2.0,130.0,130.17435386141932,Muy Alto
46.0,18.0,23.0,10.0,1.0,47.0,46.05118482305357,Medio
33.0,12.0,30.1,1.0,5.0,59.0,60.30560202411355,Alto
39.0,2.0,30.8,21.0,1.0,63.0,61.67708372351631,Alto
58.0,8.0,42.3,14.0,2.0,85.0,84.65864277652895,Alto
69.0,31.0,65.1,25.0,2.0,130.0,130.10482897715013,Muy Alto
65.0,19.0,65.1,29.0,1.0,130.0,130.12091740415661,Muy Alto
40.0,4.0,45.1,4.0,4.0,88.0,90.25861643701822,Alto
24.0,5.0,15.2,1.0,4.0,31.0,30.555482047432942,Bajo
40.0,0.0,18.7,2.0,1.0,38.0,37.51430414353075,Medio
26.0,0.0,19.0,9.0,1.0,38.0,38.09234330951654,Medio
34.0,9.0,8.6,0.0,1.0,17.0,17.310960751586308,Muy Bajo
21.0,2.0,10.0,0.0,3.0,20.0,20.15609444315956,Muy Bajo
43.0,1.0,32.9,5.0,5.0,65.0,65.96333014590829,Alto
49.0,10.0,21.0,11.0,1.0,41.0,42.09962452524798,Medio
28.0,4.0,10.1,3.0,1.0,20.0,20.314201650053487,Muy Bajo
59.0,13.0,26.5,24.0,1.0,53.0,53.10516385934731,Medio
58.0,8.0,8.5,2.0,2.0,17.0,17.19969414276344,Muy Bajo
52.0,25.0,50.3,13.0,1.0,103.0,100.51343839445525,Muy Alto
49.0,16.0,30.2,0.0,1.0,62.0,60.415762566826324,Alto
43.0,12.0,65.1,12.0,2.0,130.0,130.09842705655046,Muy Alto
38.0,14.0,16.2,10.0,1.0,32.0,32.48063854095438,Bajo
45.0,18.0,25.6,15.0,2.0,51.0,51.27164935662339,Medio
54.0,20.0,14.7,11.0,1.0,30.0,29.502433402566385,Bajo
35.0,4.0,54.3,11.0,4.0,108.0,108.61483321107531,Muy Alto
57.0,31.0,23.0,18.0,2.0,47.0,46.06598058028394,Medio
51.0,26.0,46.6,7.0,1.0,94.0,93.11540441187606,Alto
45.0,16.0,19.6,9.0,3.0,39.0,39.32538435056612,Medio
38.0,7.0,60.0,17.0,1.0,118.0,119.91117384035445,Muy Alto
21.0,1.0,12.0,0.0,1.0,24.0,24.096174645570382,Muy Bajo
69.0,0.0,28.8,26.0,1.0,57.0,57.769762054016276,Alto
31.0,8.0,10.2,2.0,1.0,20.0,20.50360355173485,Muy Bajo
61.0,31.0,65.1,29.0,1.0,130.0,130.06595000998536,Muy Alto
36.0,12.0,64.3,13.0,1.0,128.0,128.4608593505802,Muy Alto
47.0,8.0,22.0,6.0,2.0,43.0,44.11729427628397,Medio
26.0,2.0,9.1,2.0,1.0,18.0,18.32050379003117,Muy Bajo
40.0,2.0,11.1,0.0,1.0,22.0,22.339463439619273,Muy Bajo
40.0,18.0,22.8,12.0,5.0,46.0,45.75031637080406,Medio
22.0,1.0,11.3,0.0,2.0,23.0,22.728884689926957,Muy Bajo
69.0,8.0,65.1,29.0,5.0,130.0,130.28062121906632,Muy Alto
46.0,23.0,22.9,6.0,1.0,45.0,45.82620677351123,Medio
41.0,10.0,26.6,15.0,5.0,53.0,53.369947331155444,Medio
44.0,20.0,63.4,13.0,1.0,127.0,126.65253464069451,Muy Alto
30.0,7.0,12.3,5.0,5.0,25.0,24.808533292674657,Muy Bajo
31.0,11.0,17.5,0.0,5.0,35.0,35.162977946008176,Bajo
64.0,31.0,65.1,29.0,2.0,130.0,130.09985832376688,Muy Alto
32.0,9.0,24.6,2.0,4.0,50.0,49.31529952685733,Medio
35.0,10.0,42.1,1.0,2.0,80.0,84.17955126952623,Alto
57.0,11.0,53.2,13.0,1.0,106.0,106.36459328639992,Muy Alto
43.0,23.0,21.9,7.0,1.0,46.0,43.82574965210241,Medio
65.0,31.0,16.9,6.0,2.0,34.0,33.89397395498452,Bajo
29.0,7.0,10.8,5.0,1.0,22.0,21.70481193385981,Muy Bajo
45.0,19.0,15.7,5.0,1.0,33.0,31.471766480741337,Bajo
37.0,9.0,12.1,12.0,1.0,24.0,24.320085545331985,Muy Bajo
60.0,21.0,65.1,29.0,1.0,130.0,130.10198157646073,Muy Alto
43.0,2.0,54.7,10.0,1.0,108.0,109.35564208625289,Muy Alto
44.0,13.0,26.6,12.0,1.0,54.0,53.251932246641054,Medio
53.0,16.0,25.4,10.0,2.0,49.0,50.89041414948144,Medio
54.0,25.0,65.1,29.0,1.0,130.0,130.07313262445422,Muy Alto
41.0,18.0,26.7,18.0,5.0,51.0,53.54357503421748,Medio
29.0,0.0,37.0,8.0,1.0,75.0,74.01233986156888,Alto
43.0,3.0,24.6,7.0,4.0,52.0,49.37096896387009,Medio
53.0,23.0,63.5,29.0,1.0,128.0,126.88610715654107,Muy Alto
25.0,2.0,15.3,0.0,1.0,31.0,30.685749808318953,Bajo
61.0,31.0,23.5,7.0,1.0,48.0,47.02814926400973,Medio
33.0,10.0,21.5,5.0,1.0,41.0,43.05170563560063,Medio
49.0,16.0,11.9,9.0,3.0,23.0,23.97085095889516,Muy Bajo
35.0,13.0,27.3,11.0,2.0,55.0,54.653882436537245,Alto
39.0,4.0,9.9,3.0,1.0,20.0,19.939960679296476,Muy Bajo
24.0,1.0,10.6,1.0,2.0,21.0,21.33828605534926,Muy Bajo
66.0,11.0,5.0,4.0,2.0,10.0,10.225972651099628,Muy Bajo
51.0,8.0,65.1,27.0,1.0,130.0,130.12830004593806,Muy Alto
47.0,22.0,65.1,21.0,1.0,130.0,130.05621361453,Muy Alto
55.0,25.0,42.1,17.0,1.0,86.0,84.16532354012031,Alto
51.0,10.0,17.2,3.0,4.0,34.0,34.59092958771047,Bajo
23.0,1.0,15.4,0.0,4.0,31.0,30.966017742119643,Bajo
24.0,4.0,13.3,0.0,5.0,27.0,26.793867778314944,Bajo
60.0,31.0,22.2,15.0,2.0,44.0,44.47180319317107,Medio
26.0,0.0,8.9,3.0,3.0,18.0,17.98496733737648,Muy Bajo
38.0,4.0,21.9,14.0,2.0,45.0,43.92539683975926,Medio
33.0,12.0,16.7,3.0,1.0,33.0,33.46361260261868,Bajo
60.0,0.0,18.4,24.0,2.0,37.0,37.02267133126551,Medio
47.0,16.0,14.3,9.0,2.0,29.0,28.727839181756632,Bajo
25.0,2.0,16.2,2.0,1.0,32.0,32.48464399404187,Bajo
49.0,22.0,65.1,22.0,2.0,130.0,130.0894431839273,Muy Alto
43.0,1.0,22.8,7.0,5.0,47.0,45.81428705297953,Medio
62.0,27.0,6.0,1.0,1.0,12.0,12.119085304702784,Muy Bajo
36.0,13.0,19.7,2.0,5.0,39.0,39.559340195429854,Medio
43.0,14.0,16.4,1.0,1.0,33.0,32.87677794209367,Bajo
49.0,20.0,20.2,10.0,2.0,42.0,40.49068801744127,Medio
68.0,25.0,60.3,29.0,1.0,121.0,120.52743036470903,Muy Alto
66.0,28.0,61.3,29.0,2.0,119.0,122.53384115189453,Muy Alto
23.0,4.0,16.0,4.0,3.0,32.0,32.13085822422795,Bajo
47.0,16.0,16.6,14.0,1.0,33.0,33.29769671108788,Bajo
48.0,5.0,18.7,8.0,2.0,40.0,37.549808804155425,Medio
25.0,4.0,16.3,1.0,5.0,33.0,32.78350146161924,Bajo
25.0,3.0,8.5,2.0,3.0,17.0,17.171541747238802,Muy Bajo
39.0,5.0,18.9,21.0,2.0,38.0,37.94906123561197,Medio
41.0,20.0,16.5,1.0,1.0,33.0,33.04882094754124,Bajo
35.0,4.0,12.7,2.0,4.0,26.0,25.59753257410663,Bajo
33.0,13.0,56.6,14.0,4.0,114.0,113.16970829394293,Muy Alto
57.0,5.0,65.1,10.0,1.0,130.0,130.1265124388572,Muy Alto
35.0,0.0,22.9,13.0,2.0,44.0,45.92763480301892,Medio
62.0,31.0,65.1,29.0,2.0,130.0,130.09534697207428,Muy Alto
30.0,3.0,19.0,6.0,3.0,38.0,38.139431618304336,Medio
32.0,8.0,28.1,5.0,2.0,55.0,56.25301106165233,Alto
41.0,20.0,54.6,18.0,5.0,107.0,109.20386759251517,Muy Alto
66.0,31.0,7.4,28.0,2.0,15.0,14.975885382342653,Muy Bajo
36.0,9.0,50.0,10.0,2.0,98.0,99.96243755288592,Muy Alto
33.0,4.0,9.4,5.0,4.0,19.0,19.01337083320473,Muy Bajo
54.0,2.0,23.7,11.0,3.0,48.0,47.583036239218494,Medio
35.0,6.0,15.9,12.0,3.0,32.0,31.96335763508267,Bajo
37.0,10.0,10.5,3.0,1.0,21.0,21.10963719741002,Muy Bajo
40.0,6.0,42.4,15.0,1.0,85.0,84.79966040751239,Alto
63.0,28.0,65.1,29.0,2.0,130.0,130.10908882061707,Muy Alto
28.0,7.0,10.5,3.0,1.0,21.0,21.100822287489766,Muy Bajo
43.0,13.0,65.1,13.0,4.0,130.0,130.15045783626567,Muy Alto
48.0,16.0,65.1,28.0,2.0,130.0,130.11962144224645,Muy Alto
47.0,4.0,49.4,19.0,1.0,102.0,98.79628449007296,Muy Alto
49.0,17.0,48.4,23.0,2.0,95.0,96.78920441350633,Muy Alto
32.0,1.0,15.2,6.0,5.0,31.0,30.623868294685085,Bajo
48.0,12.0,51.1,27.0,4.0,102.0,102.25390362555078,Muy Alto
40.0,16.0,11.1,5.0,4.0,23.0,22.37516981640718,Muy Bajo
54.0,6.0,13.4,0.0,1.0,27.0,26.94484216280243,Bajo
41.0,6.0,48.3,5.0,1.0,95.0,96.55822221819662,Muy Alto
50.0,27.0,65.1,17.0,2.0,130.0,130.06467058130244,Muy Alto
29.0,3.0,14.6,4.0,5.0,30.0,29.409129740558498,Bajo
38.0,12.0,31.2,3.0,4.0,61.0,62.48768670789175,Alto
34.0,0.0,16.8,3.0,3.0,33.0,33.76562224426952,Bajo
27.0,7.0,15.0,4.0,1.0,30.0,30.078845157099405,Bajo
23.0,0.0,29.1,0.0,5.0,55.0,58.33214599964248,Alto
57.0,7.0,20.9,3.0,1.0,43.0,41.917013950485185,Medio
28.0,8.0,17.3,5.0,1.0,34.0,34.66796319843915,Bajo
55.0,16.0,12.6,2.0,5.0,25.0,25.424315983956177,Bajo
50.0,23.0,53.3,19.0,4.0,107.0,106.59327101472326,Muy Alto
19.0,0.0,18.7,0.0,5.0,40.0,37.57234623280474,Medio
24.0,1.0,12.6,0.0,3.0,26.0,25.35438446079378,Muy Bajo
18.0,0.0,6.3,0.0,3.0,13.0,12.774496870356682,Muy Bajo
36.0,5.0,24.3,11.0,5.0,50.0,48.78239068897294,Medio
61.0,29.0,65.1,29.0,1.0,130.0,130.0736074584497,Muy Alto
34.0,3.0,44.0,18.0,2.0,89.0,88.02191184629106,Alto
38.0,13.0,65.1,3.0,1.0,130.0,130.04198628368547,Muy Alto
33.0,13.0,14.9,4.0,3.0,29.0,29.92416273673632,Bajo
48.0,27.0,65.1,22.0,3.0,130.0,130.0951851731628,Muy Alto
28.0,6.0,11.9,1.0,2.0,24.0,23.922012270505203,Muy Bajo
39.0,14.0,48.8,18.0,1.0,101.0,97.54121469431954,Muy Alto
32.0,10.0,14.1,2.0,5.0,29.0,28.388308322882096,Bajo
38.0,11.0,38.6,16.0,3.0,77.0,77.24985024234479,Alto
21.0,0.0,9.5,0.0,3.0,19.0,19.16611837895792,Muy Bajo
47.0,12.0,27.9,11.0,3.0,54.0,55.90908077236692,Alto
58.0,9.0,65.1,23.0,2.0,130.0,130.16109461302437,Muy Alto
53.0,17.0,25.7,17.0,2.0,52.0,51.49620405308335,Medio
38.0,14.0,20.5,3.0,2.0,43.0,41.076389515890014,Medio
32.0,9.0,11.0,0.0,1.0,22.0,22.095090260690426,Muy Bajo
32.0,8.0,9.5,5.0,4.0,19.0,19.195326962962934,Muy Bajo
31.0,11.0,14.4,9.0,2.0,29.0,28.91041869190977,Bajo
47.0,12.0,40.7,20.0,2.0,84.0,81.43554979353218,Alto
46.0,10.0,25.7,15.0,2.0,52.0,51.50406152886026,Medio
23.0,4.0,14.0,3.0,5.0,28.0,28.193029814587227,Bajo
53.0,14.0,64.7,25.0,4.0,130.0,129.39000223790865,Muy Alto
57.0,27.0,12.6,6.0,2.0,25.0,25.311595236215265,Muy Bajo
25.0,5.0,33.8,2.0,3.0,68.0,67.64414003967335,Alto
46.0,25.0,23.6,11.0,5.0,49.0,47.331686045060216,Medio
30.0,0.0,13.3,10.0,5.0,27.0,26.83848604494218,Bajo
56.0,7.0,65.1,19.0,1.0,130.0,130.13079169770518,Muy Alto
37.0,1.0,24.0,9.0,4.0,49.0,48.17108600498154,Medio
45.0,23.0,38.3,4.0,1.0,77.0,76.54790942485315,Alto
22.0,3.0,14.4,4.0,1.0,29.0,28.88572145959737,Bajo
34.0,6.0,15.9,3.0,2.0,32.0,31.91976828983508,Bajo
35.0,2.0,10.7,2.0,4.0,22.0,21.61465597190703,Muy Bajo
69.0,8.0,22.5,18.0,1.0,44.0,45.156334548870916,Medio
57.0,6.0,12.4,0.0,1.0,25.0,24.95634216500938,Muy Bajo
48.0,10.0,12.2,2.0,4.0,24.0,24.60625050204962,Muy Bajo
40.0,21.0,18.8,5.0,1.0,37.0,37.638158431574574,Medio
27.0,1.0,16.1,0.0,2.0,33.0,32.31744479075196,Bajo
37.0,2.0,24.6,5.0,4.0,48.0,49.35810977010028,Medio
47.0,21.0,19.4,21.0,3.0,39.0,38.93062185357633,Medio
36.0,8.0,12.8,4.0,1.0,25.0,25.705730059753662,Bajo
21.0,0.0,5.2,1.0,1.0,11.0,10.533764529007215,Muy Bajo
21.0,2.0,12.1,0.0,1.0,25.0,24.291872623871413,Muy Bajo
32.0,11.0,65.1,5.0,3.0,130.0,130.09354611248142,Muy Alto
36.0,12.0,12.1,7.0,1.0,24.0,24.29845903947881,Muy Bajo
28.0,7.0,12.3,1.0,2.0,25.0,24.71629035640582,Muy Bajo
32.0,5.0,9.5,3.0,1.0,19.0,19.122235414007363,Muy Bajo
29.0,4.0,9.0,1.0,1.0,18.0,18.118509735110486,Muy Bajo
30.0,10.0,28.6,6.0,4.0,56.0,57.29433527810872,Alto
42.0,19.0,43.0,4.0,1.0,88.0,85.93421231330316,Alto
52.0,31.0,49.2,28.0,1.0,96.0,98.31932629312814,Muy Alto
31.0,11.0,9.5,5.0,1.0,19.0,19.100161255692175,Muy Bajo
34.0,6.0,27.5,13.0,2.0,56.0,55.08063509830666,Alto
45.0,17.0,65.1,20.0,2.0,130.0,130.0964102387788,Muy Alto
57.0,10.0,47.1,29.0,2.0,95.0,94.24966534574284,Alto
39.0,14.0,43.4,11.0,1.0,86.0,86.75573423729239,Alto
19.0,0.0,9.4,0.0,3.0,19.0,18.962080324732106,Muy Bajo
26.0,3.0,22.6,1.0,5.0,46.0,45.35976812128914,Medio
36.0,15.0,41.4,13.0,2.0,80.0,82.78489958402415,Alto
20.0,0.0,11.5,0.0,4.0,24.0,23.1815380400182,Muy Bajo
46.0,7.0,65.1,23.0,1.0,130.0,130.11454266509043,Muy Alto
43.0,23.0,18.3,6.0,2.0,36.0,36.66835271568789,Medio
64.0,31.0,65.1,29.0,2.0,130.0,130.09985832376688,Muy Alto
64.0,25.0,13.4,14.0,1.0,27.0,26.916730201323254,Bajo
45.0,17.0,36.1,4.0,2.0,73.0,72.20843560075849,Alto
65.0,31.0,65.1,28.0,2.0,130.0,130.10053706815114,Muy Alto
52.0,31.0,57.2,11.0,1.0,113.0,114.25465466092871,Muy Alto
39.0,7.0,45.3,14.0,1.0,93.0,90.57827344943453,Alto
45.0,21.0,15.7,10.0,1.0,31.0,31.47199368958735,Bajo
51.0,15.0,16.2,2.0,1.0,32.0,32.49351815102764,Bajo
48.0,26.0,13.1,1.0,1.0,26.0,26.257730446943654,Bajo
36.0,6.0,17.0,14.0,5.0,34.0,34.217843474203576,Bajo
41.0,15.0,34.1,12.0,1.0,70.0,68.20201046062758,Alto
47.0,19.0,65.1,25.0,5.0,130.0,130.1825726580454,Muy Alto
55.0,13.0,65.1,29.0,2.0,130.0,130.1484742773292,Muy Alto
39.0,0.0,39.1,3.0,1.0,77.0,78.21707271591876,Alto
52.0,20.0,65.1,7.0,1.0,130.0,130.05307240175688,Muy Alto
57.0,4.0,36.2,9.0,1.0,72.0,72.46554719953329,Alto
37.0,17.0,19.5,10.0,2.0,38.0,39.078419162249716,Medio
42.0,19.0,29.3,10.0,1.0,59.0,58.608515655027595,Alto
39.0,17.0,48.7,18.0,2.0,94.0,97.35734310533249,Muy Alto
29.0,10.0,14.9,3.0,5.0,30.0,29.979331847070824,Bajo
59.0,4.0,15.2,5.0,3.0,30.0,30.617425865891505,Bajo
56.0,30.0,22.9,9.0,1.0,47.0,45.826693256735325,Medio
36.0,5.0,65.1,5.0,1.0,130.0,130.07125858877438,Muy Alto
35.0,2.0,31.9,2.0,4.0,65.0,63.91431690894484,Alto
26.0,5.0,35.2,2.0,2.0,70.0,70.41262826474178,Alto
53.0,9.0,16.4,10.0,4.0,34.0,33.014094563604175,Bajo
51.0,1.0,60.9,19.0,2.0,122.0,121.78950544371503,Muy Alto
58.0,7.0,63.1,29.0,1.0,127.0,126.16053831335455,Muy Alto
33.0,6.0,39.9,6.0,2.0,83.0,79.80865201634231,Alto
40.0,19.0,29.0,20.0,5.0,56.0,58.12975865532668,Alto
47.0,6.0,18.3,10.0,2.0,40.0,36.7487714568683,Medio
43.0,8.0,28.5,19.0,1.0,57.0,57.07086606032084,Alto
50.0,12.0,52.3,11.0,1.0,103.0,104.54608064552068,Muy Alto
61.0,19.0,7.5,29.0,1.0,15.0,15.184514041649786,Muy Bajo
31.0,9.0,15.9,3.0,1.0,32.0,31.874373803356995,Bajo
37.0,13.0,31.0,19.0,4.0,62.0,62.10777980614001,Alto
37.0,3.0,20.4,3.0,1.0,41.0,40.889581817821735,Medio
27.0,4.0,13.4,4.0,4.0,27.0,26.9793279479927,Bajo
49.0,2.0,53.2,22.0,5.0,107.0,106.5037639258482,Muy Alto
24.0,2.0,17.8,2.0,2.0,36.0,35.70195684496937,Bajo
56.0,6.0,14.7,1.0,2.0,31.0,29.571918865131323,Bajo
25.0,0.0,14.3,2.0,2.0,29.0,28.72843538061811,Bajo
45.0,22.0,38.7,15.0,1.0,76.0,77.36719120530088,Alto
35.0,16.0,13.7,10.0,1.0,27.0,27.478046501621186,Bajo
40.0,16.0,31.8,18.0,2.0,64.0,63.643414777300634,Alto
49.0,18.0,65.1,24.0,2.0,130.0,130.10791194378012,Muy Alto
23.0,2.0,10.5,0.0,4.0,21.0,21.18538059376081,Muy Bajo
29.0,9.0,22.9,2.0,1.0,47.0,45.835154697526114,Medio
55.0,20.0,65.1,29.0,3.0,130.0,130.14881449394665,Muy Alto
46.0,5.0,28.8,3.0,1.0,57.0,57.66246846476273,Alto
45.0,23.0,21.6,0.0,1.0,45.0,43.22064237596094,Medio
34.0,4.0,9.9,5.0,3.0,20.0,19.986118735474374,Muy Bajo
45.0,16.0,19.1,18.0,5.0,38.0,38.39622579354406,Medio
29.0,7.0,12.1,0.0,3.0,25.0,24.34505698196631,Muy Bajo
44.0,22.0,26.7,20.0,3.0,54.0,53.48389845526657,Medio
58.0,8.0,15.0,3.0,2.0,30.0,30.170506738883333,Bajo
65.0,31.0,15.2,17.0,4.0,31.0,30.57364883048824,Bajo
32.0,12.0,8.5,1.0,1.0,17.0,17.097013456126056,Muy Bajo
61.0,31.0,56.2,26.0,3.0,115.0,112.35762526262985,Muy Alto
38.0,12.0,23.6,13.0,1.0,49.0,47.25800277126153,Medio
45.0,24.0,16.5,10.0,2.0,34.0,33.08386242339907,Bajo
47.0,12.0,20.8,2.0,1.0,42.0,41.67420993686599,Medio
49.0,15.0,51.5,28.0,3.0,102.0,103.01721558405276,Muy Alto
51.0,18.0,53.1,3.0,1.0,110.0,106.10896214454297,Muy Alto
